url,chunk_text
https://www.doktorsitesi.com/blog/makale/agrili-cinsel-iliski-disparoni,"Tedavi başlangıçta tıbbidir. % 1’lik hidrokortizon merhem günde 2 kez bölgesel olarak uygulanır. 2 hafta süreyle cinsel perhiz önerilir. Daha sonra lokal anestezik (uyuşturucu) merhem ilişki öncesi hassas bölgeye uygulanmalıdır. 2-3 aylık üstteki tedaviden sonra rahatlama olmazsa, adenozis alanı cerrahi olarak (lokal eksizyon) çıkarılır. Bazı vakalarda başka bir alanda hastalık tekrarlayabilir."
https://www.doktorsitesi.com/blog/makale/cocugum-okulu-sevmiyor,"Hepimizin bildiği gibi okula severek, isteyerek giden öğrencilerin sayısı pek fazla değil. Hele hele çok fazla ders çalışıyor ve kendilerine zaman ayıramıyorlarsa okula severek ve isteyerek gitmiyorlar. Okul sevgisini aşılamak da aslında öğretmenlerin ve ailelerin ortak çabası çok önemli.BİR AN ÖNCE DERS BİTSE VE OYUN OYNASAMÖğrencilerin tek hayatı okul olduğunda giderek sıkılıyorlar ve ellerindeki tek çıkış noktası olan cep telefonlarına, bilgisayarlara ve hiçbirini bulamazlarsa televizyona yöneliyorlar. Okuldan geldikleri zamanı tamamen derse ayırdıklarında ne ders ders oluyor, ne geçirdikleri zaman zaman oluyor. Bir an önce dersim bitse ve cep telefonuma baksam, oyun oynasam, televizyonda bir şeyler seyretsem telaşına düşüyorlar. Derslerin dışında kurslar, etüdler, özel dersler derken hayatları nedenini bilmedikleri ve kendilerinin de seçmedikleri bir koşuşturmanın içinde gidiyor. Bu kadar ayırdıkları zamana karşılık verim almak da giderek zorlaşıyor.ÖĞRENCİLERİN HAYATINDA SPORUN,"
https://www.doktorsitesi.com/blog/makale/cocugum-okulu-sevmiyor,"hayatları nedenini bilmedikleri ve kendilerinin de seçmedikleri bir koşuşturmanın içinde gidiyor. Bu kadar ayırdıkları zamana karşılık verim almak da giderek zorlaşıyor.ÖĞRENCİLERİN HAYATINDA SPORUN, SANATIN , MÜZİĞİN MUTLAKA YERİ OLMALIDerslerine engel olmayacak sürelerde yaptıkları sporun, çaldıkları müziğin ve okudukları kitapların beyin gelişimine faydası çok fazladır. Ders dışı uğraşları olduğu zaman hem derslerden sıkılmalarını engellemiş, hem de onları çok yönlü yetiştirmiş olacağız. Derse çok çalışmak iyi bir çalışma değildir.Çocukların derse ayırdıkları zaman arttıkça derse olan konsantrasyonları azalacaktır. Daha uzun sürelerde dersin başında oturduklarında sıkıldıkları için dersin başında oyalanmaktadırlar. Dikkat eksikliği olan öğrenciler de dersin başında çabuk sıkıldıkları için ders çalışmak istememekte ve okulu da bu yüzden sevmemektedir. Okulda dersi dinlerken sıkılmakta ve dikkatleri çabuk dağılmaktadır. Dikkat eksikliği giderilmediği sürece de okula gitmek"
https://www.doktorsitesi.com/blog/makale/cocugum-okulu-sevmiyor,"için ders çalışmak istememekte ve okulu da bu yüzden sevmemektedir. Okulda dersi dinlerken sıkılmakta ve dikkatleri çabuk dağılmaktadır. Dikkat eksikliği giderilmediği sürece de okula gitmek istememektedir.Sonuç olarak çocuklarımızın okulu sevmesi için okulda güzel zaman geçirmeleri, dikkat sorununun olmaması, ders dışı etkinliklerinin olması gerekir. Sporun ve etkinliklerin sadece hafta sonunda değil olabiliyorsa hafta içinde de bir ya da iki kere olması derslerden sıkılmayı engelleyecek ve okulu sevmelerine yardımcı olacaktır."
https://www.doktorsitesi.com/blog/makale/infertilite-nedir-kisirlik-tedavisi,"Kısırlık olarak da bilinen İnfertilite rahatsızlığı, düzenli bir cinsel hayata sahip olmalarına, herhangi bir korunma yoluna başvurmamalarına rağmen çocuk sahibi olamayan çiftlerin yaşadıkları sorun olarak özetlenebilir. Gelişen teknoloji ve genişleyen tıbbi imkânlar dâhilinde İnfertilite’nin (kısırlık) çözümü %100’e yakın olarak saptanmıştır. Çok sayıda alternatifi bulunan İnfertilite tedavileri, hem erkek hem de hanımlar için farklılıklar göstermekle birlikte sonuçları da kişilerin fizyolojik durumlarına göre farklı tablolar doğurmaktadır.Tedavinin içeriğiyle ilişkili olduğu kadar çiftlerin fizyolojik yapısıyla da bağlantılı olan İnfertilite tedavisinin süresi, yine sonuç tablosun da olduğu gibi çiftler arasında farklılıklar göstermektedir. Ülkemizde de oldukça zengin ve üst düzey tedavi yöntemlerinin kullanılmasına karşın İnfertilite tedavisinin son aşaması olarak kabul gören tüp bebek tedavisi, Türkiye’de de en yaygın kullanılan tedavilerin başında gelmektedir."
https://www.doktorsitesi.com/blog/makale/infertilite-nedir-kisirlik-tedavisi,"Yaş kriterleri başta olmak üzere çiftler arasındaki sonuçları ve tedavi süresince ortaya çıkan bulguları da çiftler de olduğu kadar erkek ve hanımlar arasında da değişkendir. Erkekten alınan spermin dokusu, kalitesi ve sağlığı laboratuar ortamında yapılan incelemeler sırasında farklılıklar gösterebilirken, kadınlarda bu durumu embriyonun rahim duvarlarına tutunamama, embriyonunun oluşamaması ya da gelişememesi başta olmak üzere çeşitli reaksiyonlar olarak sıralayabiliriz.
Ülkemizde de yaygın olarak tercih edilen İnfertilite tedavilerinin başlıca yöntemlerinden biri olan tüp bebek tedavisi, en çok tercih edilen yöntemlerden biri olmasıyla birlikte, en sağlıklı sonucun elde edildiği yöntemlerin de başında gelmektedir."
https://www.doktorsitesi.com/blog/makale/safra-kesesi-taslari-neden-olur-ve-tedavisi-nasildir,"Safra kesesindeki safrada çözünmüş olarak bulunan katı maddelerin birleşerek taş haline gelmesi ile safra kesesi taşları oluşur. Bu çözünmüş olan maddeler şunlardır; bilirıbin(alyuvarların yıkım ürünü),safra tuzları, fosfolipidler ve kolestrol."
https://www.doktorsitesi.com/blog/makale/safra-kesesi-taslari-neden-olur-ve-tedavisi-nasildir,"Başlıca iki çeşit safra kesesi taşı vardır. Bu pigmentbilirubindir, safraya rengini veren maddedir. Pigment taşları da ikiye ayrılır, siyah pigment taşları, kahverengi pigment taşları. Bizim ülkemiz de daha gelişmiş ülkelerde de beslenme alışkanlığına bağlı olarak kolestrol taşlarını daha çok görüyoruz. Siyah pigment taşları ise bazı kan hastalıklarında daha sıktır. Kahverengi pigment taşları az gelişmiş ve hijyenin kötü olduğu ülkelerde bakterilere bağlı olarak daha sık görülmektedir. Safra kesesinde taş var ama şikayet yok ne olur: Şikayetiniz yoksa ömür boyu bu şekilde kalabilir, yani bir şey olmayabilir. Ama belirti veriyorsa (ağrı, hazımsızlık vb) istenmeyen ciddi sorunlar (komplikasyon) ortaya çıkabilir. Şikayet oluşturmayan (asemptomik) safra kesesi taşları genellikle diğer nedenlerle karın ultrasonografi ya da tomografisi yapılırken tespit edilir. Belirtisiz (asemptomatik) safra kesesi taşlarının her sene %3-5 isemptomatik (belirti verir) hale gelir. 20 sene içinde yaklaşık"
https://www.doktorsitesi.com/blog/makale/safra-kesesi-taslari-neden-olur-ve-tedavisi-nasildir,"karın ultrasonografi ya da tomografisi yapılırken tespit edilir. Belirtisiz (asemptomatik) safra kesesi taşlarının her sene %3-5 isemptomatik (belirti verir) hale gelir. 20 sene içinde yaklaşık üçte biri semptomatik olur. Safra kesesi şikayete, ağrıya neden olmasada alınması gereken kişiler; Yaşlı ve diyabeti olanlar; bunlarda komplikasyon (istenmeyen bir durum) gelişirse sonuçları diğer sağlıklı bireylere göre daha ağır olur. Uzun bir zaman sağlık hizmetine ulaşamayacak olanlar;kışın ulaşımın kapandığı bölgelerde oturanlar,gemi mürettebatı,astronot vb. Porselen safra kesesi olanlar;bu insanların safra kesesi duvarı kalsifiye olmuştur,kese filmlerde ve bilgisayarlı tomografide yumurta kabuğu gibi görünür.Bunlarda safra kesesi kanseri gelişme riski artmıştır(premalign).Safra taşı 3 cm den büyük ya da 0,5 cm küçük olanlar. Özellikle küçük taşlar safra yoluna düşerek sarılık kya da akutpankreatite neden olabilir. Genç erişkinler; uzun yıllar içinde kanserleşme riskini artabileceğine dair"
https://www.doktorsitesi.com/blog/makale/safra-kesesi-taslari-neden-olur-ve-tedavisi-nasildir,"ya da 0,5 cm küçük olanlar. Özellikle küçük taşlar safra yoluna düşerek sarılık kya da akutpankreatite neden olabilir. Genç erişkinler; uzun yıllar içinde kanserleşme riskini artabileceğine dair endişeler mevcuttur. Safra kesesi taşı belirtileri : Tekrarlayan karın ağrısı atakları ; karnın sağ üst kısmında ya da göbek üzerindedir(epigastrik), sıklıkla sağ kürek kemiğine doğru yayılır.Ağrı genellikle ağır yemeklerden sonra başlar,yavaş yavaş artar ve kesilmeden birkaç saat sürer (bilier kolik). Bulantı ve kusma,ağrıya eşlik edebilir.Karında şişkinlik ve geğirme gözlenebilir."
https://www.doktorsitesi.com/blog/makale/safra-kesesi-taslari-neden-olur-ve-tedavisi-nasildir,"Kapalı Safra Kesesi Ameliyatı: Bu safra kesesi ameliyatı açık ameliyatta kullanılan aletlerden daha farklı , daha uzun aletlerlke yapılır.Karın içi önce karbondioksit(CO2) ile şişirilerek bir çalışma sahası oluşturulur.Kullanılan aletlerin çapına göre 0,5-1 cm lik deliklerden bu uzun aletler ve bir teleskop içeriye yerleştirilir. Bazen 3 bazen 4 bazen de tek delikten işlem gerçekleştirilir.Ama delik sayısı azaldıkça içerdeki işlem zorlaşır.İçerisi yine teleskop yardımıyla aydınlatılır.(fiberoptik kablolarla dışarıdaki güçlü ışık kaynağından içeri ışık aktarılır).Monitöre bakarak safra kesesinin tamamı,bu uzun aletlerle çalışılarak çıkarılır. Sadece taşlar çıkarılmaz, böyle bir yöntem günümüzde kullanılmamaktadır.Çünkü safra kesesi zaten hastadır,sadece taşları aldığımızı varsayarsak bile, bir süre sonra yeniden oluşacaktır.Delik sayısını dert edenlere şunu açıklayalım,bu ameliyat cildi delmeden de yapılabilmektedir,nasıl mı , ağızdan (midenin içinden),rektumdan ya da vajenin"
https://www.doktorsitesi.com/blog/makale/safra-kesesi-taslari-neden-olur-ve-tedavisi-nasildir,"bile, bir süre sonra yeniden oluşacaktır.Delik sayısını dert edenlere şunu açıklayalım,bu ameliyat cildi delmeden de yapılabilmektedir,nasıl mı , ağızdan (midenin içinden),rektumdan ya da vajenin içinden,böylece ciltte hiç ameliyat izi kalmamaktadır."
https://www.doktorsitesi.com/blog/makale/safra-kesesi-taslari-neden-olur-ve-tedavisi-nasildir,"Açık Safra Kesesi Ameliyatı: Göbek üstünden orta hattan yada sağ kaburgaya yayının alt kısmından kesilerek yapılır.Günümüzde mecbur kalmadıkça sırf safra kesesini almak için bu şekilde ameliyat pek yapılmaz olmuştur.Kapalı safra kesesi ameliyatı yapılırken kesenin fazla iltihaplı olması ve anotomik yapıların belirlenmemesi durumunda açık ameliyata geçilir.Ciddi akciğer (astım gibi) ve kalp hastalığı olanlarda da açık ameliyat tercih edilebilir.
Op. Dr. Sezgin Aksoy"
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"Dünya genelinde modern hayatın yol açtığı salgın hastalıklardan biri olarak görülen obezite sadece estetik kaygı yaratan bir konu olmanın da ötesinde kalp ve damar hastalıklarına bağlı ölümlerden, hipertansiyon, şeker hastalığı ve hatta kanserden sorumlu tutulmaktadır.
Obezite tedavisinde önemli bir yere sahip olan obezite (bariatrik) ameliyatlar ile hastalar normal kilolarına dönebildiği gibi bu kişilerde obeziteyle ilişkili hastalıkların görülme sıklığı da azalmaktadır. Kapalı cerrahi yöntemiyle (laparoskopik) yapılan obezite ameliyatları sayesinde ise hastaların iyileşme süreci kısalmaktadır.
Obezite tedavi edilmesi gereken bir hastalıktır"
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"Obezite tedavi edilmesi gereken bir hastalıktır
“Metabolizmam çok yavaş”, “Çok az yememe rağmen kilo alıyorum”, “Hiçbir egzersiz işe yaramıyor” gibi şikayetler “obeziteye” mahkum edebilmekte; bu mahkumiyetten kurtulmak için ise öncelikle obezitenin genetik, metabolik, fizyolojik, kültürel, psikososyal ve davranışsal etkenlerin etkileşimi ile ortaya çıkan ciddi bir hastalık olduğunu kabul etmek gerekmektedir.
Obezite sebepleri…
Vücut, enerji depolarının durumunu, merkezi sinir sistemine bazı hormonlarla bildirilir. Bu hormonların görevi açlık-tokluk durumlarını beyne iletmektir. Böylece vücuttaki enerji dengesi ayarlanmış olur. Bu hormonların bozukluğu ya da vücudun bu hormonları kullanamamasından dolayı obezite görülebilmektedir. Hormonal bozukluklar obezitenin en önemli nedenleri arasındadır.  Diğer nedenler ise;  enerji alımı ve harcamadaki dengesizlik, fiziksel aktivite azlığı, kalıtım, metabolik bozukluklar, psikolojik bozukluklar ve bazı ilaçlar olarak sıralanabilir."
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"Kadınlarda daha mı sık?
Kadınlarda daha fazla rastlanan obezite, her yaşta görülebilen bir hastalıktır. Gebelik ve emzirme dönemlerinde süt yapar diye gereksiz gıdaların alınması; her doğumda alınan kiloların bir kısmının kalıcı olması; östrojen hormonunun yağ dokusunu arttırıcı etkisi daha az hareketli yaşantıyla birleşince kadınlar için kilo alımı daha kolay olmaktadır.  Bu nedenle ev işlerinin verdiği yorgunluk, aktif ve hareketli olmakla karıştırılmamalıdır. Günümüzde küçük çocuklarda ve ergenlerde de yanlış beslenme nedeniyle aşırı kilo oldukça büyük bir artış görülmektedir.
Obezite hastalıkları davet mi ediyor?"
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"Obezite hastalıkları davet mi ediyor?
Obezite, aşırı kiloya bağlı olan sorunların önüne geçmek için tedavi edilmelidir. Obez kişilerde sıklıkla kalp ve damar hastalıklarına bağlı ölümler, hipertansiyon, şeker hastalığı ve hatta kanser görülmektedir. Özellikle meme kanseri, rahim kanseri ve kalın bağırsak kanserlerine obez kişilerde daha sık rastlanır. Bazen ölümle bile sonuçlanabilen uyku apne sendromu, yani uyurken nefesin durması, obezitenin getirdiği tehlikeler arasındadır. Ayrıca dilin büyümesi nedeniyle horlama; boğazda reflüden dolayı yanma, artrit, dejeneratif eklem hastalıkları ve kronik farenjit de oluşabilecek hastalıklar arasındadır.
Cerrahi öncesinde endokrinoloji ve metabolizma hastalıkları uzmanı değerlendirmeli mi?"
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"Cerrahi öncesinde endokrinoloji ve metabolizma hastalıkları uzmanı değerlendirmeli mi?
Obezite tedavisinde öncelikle endokrinoloji ve metabolizma hastalıkları uzmanına başvurmak büyük önem taşır. Endokrinoloji ve metabolizma hastalıkları uzmanı tarafından hastaların metabolik, hormonal ve diğer parametreler açısından değerlendirilmesi şarttır. Bu parametreler değerlendirilerek tedavi edildikten sonra, tedavinin başarısı için, doğru beslenme, düzenli yapılacak bir egzersiz programını da içerecek şekilde hastaların yaşam tarzlarını kökten değiştirmeleri gerekmektedir. Bu aşamada beslenme ve diyet uzmanından ve psikiyatri uzmanından destek alınması önemlidir.
Tedavi ve diyet programları sonuç vermezse…"
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"Tedavi ve diyet programları sonuç vermezse…
Morbid obezite sınıflamasında yer alan kişiler için obezite (bariatrik) cerrahinin dışında yer alan kilo verdirici programların sınırlı başarısı vardır. Başarı şansı düşük olsa da, diyet programı uygulanması obezite (bariatrik) cerrahiden önce tüm hastalara önerilmelidir. Uygulanan tedavi ve diyet programlarıyla kilo vermeyi başaramayan;  Beden Kitle İndeksi (BKİ)  40’dan yüksek olan ya da BKİ’i 35’den yüksek ve yandaş hastalığı olan ve bu nedenle sağlığı tehlike altında olan insanlarda kilo verdirme amaçlı cerrahi girişimler de uygulanabilir.
Kapalı (laparoskopik) tüp mide ameliyatları en etkin yöntem
Günümüzde obezite ameliyatları kapalı yöntem (laparoskopik) ile yapılmakta ve böylelikle hastanın iyileşme süreci kısalmaktadır. Obezite için yapılan ameliyatlarda belli başlı 3 yöntem izlenmektedir:
·         Kısıtlayıcı ameliyatlar
·         Besin emilimini bozucu ameliyatlar
·         Kısıtlayıcı ve besin emilimini bozucu ameliyatlar"
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"·         Kısıtlayıcı ameliyatlar
·         Besin emilimini bozucu ameliyatlar
·         Kısıtlayıcı ve besin emilimini bozucu ameliyatlar
Gastrik band uygulaması gibi bazı kısıtlayıcı operasyonlar etkinliğini yitirmiştir. Besin emilimini bozucu operasyonların etkisi yüksek olmakla birlikte yan etkileri çok fazladır. Günümüzde, obezite cerrahisinde en etkin yöntem, kısıtlayıcı ameliyatlar kapsamında olan laparoskopik (kapalı yöntem) sleeve gastrektomi (tüp mide) denilen operasyonlardır.
Hastalar yeni hayatlarına rahatlıkla alışır"
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"Hastalar yeni hayatlarına rahatlıkla alışır
Burada hastaların bilmesi gereken bir diğer önemli nokta ameliyattan sonra kendilerini bambaşka bir hayatın beklediğidir. Beslenme ve diyet uzmanı rehberliğinde düşük karbonhidrat-yüksek proteinli bir diyet uygulanması, ufak porsiyonlarda daha fazla sayıda öğünlerin düzenlenmesi, iyi çiğneme alışkanlığının kazanılması, günlük multivitamin, kalsiyum ve d vitamini takviyesinin yapılması, fizik egzersizlerin buna eklenmesi büyük önem taşımaktadır. Ameliyat sonrası hastalar küçük porsiyonlarla doyabildiği için yeni hayatlarına alışmada sorun yaşamamaktadır.
BKİ (Beden Kitle İndeksi) Nasıl Hesaplanır?
Kilogram olarak vücut ağırlığının m2 olarak boya bölünmesidir.
İdeal BKİ hesaplamasına örnek:     75 kilogram/1.70 boy*1.70
2,89=25,95    ( toplu-fazla kilolu)
Buna göre BKİ 6 sınıfta tanımlanmıştır.
·  Zayıf                                        <18,5
·  Normal                                   18,5-24,9"
https://www.doktorsitesi.com/blog/makale/obezite-cerrahisi-ile-saglikli-ve-etkin-kilo-vermek-mumkun-mu,"2,89=25,95    ( toplu-fazla kilolu)
Buna göre BKİ 6 sınıfta tanımlanmıştır.
·  Zayıf                                        <18,5
·  Normal                                   18,5-24,9
·  Toplu(fazla kilolu)                     25-29,9 (hafif artmış diyabet ve kalp hastalığı riski)
·  Obez 1                                    30-34,9 (diyabet ve diğer hastalık riskleri giderek artar)
·   Obez 2                                    35-39,9
·   Obez 3                                    >40 (ölümcül hastalıklar açısından risk)"
https://www.doktorsitesi.com/blog/makale/infektif-endokardit,"Bukalemun gibi her hastalığı taklit eden bu hastalık tanısı zor kliniği değişkendir.
Eğer akut ve hızlı ilerleyen bir enfeksiyon gibi karşımıza çıkabileceği gibi sadece belli belirsiz semptomlarla ve düşük ateşle seyreden kronik veya subakut rahatsızlık da yapabilir. Sonraki durumda özellikle predispozan kardiyak lezyonlar yoksa infeksiyona özgü yakınmaların ve klinik bulguların kesin tanısı haftalar veya aylarca geciktirebilir. En büyük problemlerden biri bu hastaların ilk olarak bir kardiolog veya infeksiyon hastalıkları uzmanına değil de kronik infeksiyonlar, romatizmal, immünolojik veya malign hastalıklar gibi çok geniş bir hastalık yelpazesini değerlendirmek zorunda olan pratisyen hekim tarafından görülmesidir.  Tanıdan erkenden şüphelenilmezse, en özenli tanı ve tedavi bile az etkili olacaktır. Dahası klinik şartlarda hekimler ateşli hastalara tam tanı koymadan ve kan kültürleri alınmadan antibiyotik yazmaktadır."
https://www.doktorsitesi.com/blog/makale/infektif-endokardit,"Bu nedenle kalp iltihabı tedavisinde gerçek bir ilerleme, bu hayatı tehdit eden hastalığa karşı şüpheli yaklaşmaktan geçer. Kardiyolog, enfeksiyon uzmanı ve kalp cerrahı bulunan tecrübeli donanımlı merkezde eşgüdüm içerisinde ekip ruhu ile tedavi etmek gerekmektedir."
https://www.doktorsitesi.com/blog/makale/yeni-grip-salgini-etkeni-koruyucu-onlemler-ve-tedavi,"Bu yılın grip salgınına neden olan virüs İnfluenza A grubundan H3N2 virüsü. Salgına neden olan %80 H3N2 virüsü olmakla birlikte H1N1 virüsü olarak adlandırılan ve ‘domuz gribi’ olarak bilinen virüs de görülmekte. Ancak H3N2 domuz gribine göre daha ağır bir hastalık dönemi geçirilmesine neden oluyor. Bu virüs daha önce görülmediği ve toplumda bu virüse karşı direnç oluşmadığı için hızlı bir yayılma söz konusu. Aralık ayı başında kısmen başlayan giderek artan salgın şu sıralar en yüksek seviyeye ulaştı. Hasta sayısı gün geçtikçe artmakta ve bu virüs her yaş grubunu etkilemekte. Akciğer, astım ve yüksek tansiyon hastaları ile yaşlılar ve bebekler için bu grup virüsler tehlikeli olmakla beraber, hastalığı olmayan erişkinler için çok büyük tehlike söz konusu değildir. Hastalığın belirtileri, baş ağrısı, yüksek ateş, çok ağır halsizlik ve ardından ortaya çıkan ve uzun süren kuru öksürük olarak sıralanabilir. Diğer yakınmalar geçse de öksürük uzun süre devam etmektedir. Üst solunum yolları"
https://www.doktorsitesi.com/blog/makale/yeni-grip-salgini-etkeni-koruyucu-onlemler-ve-tedavi,"baş ağrısı, yüksek ateş, çok ağır halsizlik ve ardından ortaya çıkan ve uzun süren kuru öksürük olarak sıralanabilir. Diğer yakınmalar geçse de öksürük uzun süre devam etmektedir. Üst solunum yolları hastalıklarının seyri sırasında yüzde 1 oranında zatürre ve yüzde 5 oranında bronşite dönüşme riski söz konusu olduğundan grip geçirilirken nefes darlığı, hırıltı, göğüs ağrısı, kanlı balgam ya da pas rengi balgam, çok yüksek ateş, sık nefes alıp verme, bilinç bulanıklığı varlığında acilen hekime başvurulmalıdır."
https://www.doktorsitesi.com/blog/makale/yeni-grip-salgini-etkeni-koruyucu-onlemler-ve-tedavi,"Gripten korunmak için neler yapılmalı?
Vücut direncinin yüksek tutmak için dengeli beslenmeli, düzenli uyumalı ve spor yapılmalı.
Eller sabunla sık sık yıkanmalı.
Özellikle de risk grubu kabul edilenKOAHve astım gibi kronik solunum yolu hastaları, kalp hastaları, diyabetliler, kanser hastaları, böbrek yetersizliği olan hastalar mümkün olduğu kadar evlerinden çıkmamalılar.
Grip veya soğuk algınlığı geçiren kişilerden uzak durulmalı, bu kişilerle öpüşmemeye, el sıkışmamaya dikkat edilmeli.
Cep telefonu, klavye, gibi günlük hayatta sürekli kullanılan eşyalar sık sık temizlenmeli.
Ev dışında herkesin kullanımına açık mekanlarda kapı kolları,  gibi birçok kişinin temas ettiği yerlere dokunduktan sonra eller yıkanmalı.
Havaya göre giyinilmeli. Üşütmeyen ancak aynı zamanda terletmeyen, ince birkaç kat giysi tercih edilmeli. Seçilecek giysi ter emiyor olmalı."
https://www.doktorsitesi.com/blog/makale/yeni-grip-salgini-etkeni-koruyucu-onlemler-ve-tedavi,"Havaya göre giyinilmeli. Üşütmeyen ancak aynı zamanda terletmeyen, ince birkaç kat giysi tercih edilmeli. Seçilecek giysi ter emiyor olmalı.
Ev ve iş ortamını sık sık havalandırmalı. Hapşırınca yayılan virüsler o ortamda 4 saat canlı kalabilir.  Bu nedenle ortamı havalandırma önemlidir.
Eğer grip aşısı olunmadıysa, öncelikle risk grupları olmak kaydıyla, Şubat sonuna kadar aşılama yapılabilir, aşının etkinliği 15 gün sonra başlayacaktır.
Tedavi
Tedavinin temeli istirahat, bol sıvı alımı, ateşin düşürülmesi ve yakınmaların giderilmesine dayalıdır.
Her hasta en az 1 hafta dinlenmelidir. Evde istirahat, işe ya da okula rahatsızlık bitmeden dönmemek hem hastanın iyileşmesini sağlayacak, hem de hastalığın çevreye yayılmasını engelleyecektir.
Viral enfeksiyon söz konusu olduğundan tedavide antibiyotiklerin yararı yoktur. Antibiyotik ancak ikincil enfeksiyon dediğimiz, üzerine eklenmiş bakteri varlığında; buna bağlı sinüzit, bronşit, zatürre gelişmişse kullanılmalıdır."
https://www.doktorsitesi.com/blog/makale/yeni-grip-salgini-etkeni-koruyucu-onlemler-ve-tedavi,"Antiviral ilaçlar bulguların ortaya çıkmasından itibaren 48 saat içinde kullanılırsa yarar sağlar, ancak doktor kontrolünde kullanılmalıdır.
Hafif ateş vücudun savunma mekanizması olup düşürülmesi gerekli değildir. Yüksek ateş varlığında özellikle de küçük çocuklar ve yaşlılarda ateş düşürülmelidir. Ancak ateş düşürülmesinde çocuklarda aspirin kesinlikle kullanılmamalıdır. Viral enfeksiyonlarda aspirin kullanımı beyin hasarı ve karaciğer harabiyeti ile sonlanan ‘Reye Sendromu’na neden olabileceğinden 0-18 yaş arası ateş düşürmek için (hatta zorunluluk yoksa hiç) aspirin kullanılmamalıdır.
1.5-2 litre su içmek terle kaybedilen sıvının yerine konması ve sekresyonların yumuşaması açısından çok önemlidir. Günlük en az 1.5- 2 lt ılık su tüketilmelidir
Uzm. Dr. Sevin Karalar"
https://www.doktorsitesi.com/blog/makale/besin-tuketmek-icin-yasamak,"Günümüzde besinleri elde etme olanakları kolaylaştıkça besin tüketim miktarı da buna paralel olarak artmaktadır. Peki ya biz yaşamak için mi besin tüketiyoruz yoksa besin tüketmek için mi yaşıyoruz?
Bu durumun farkına varabilmek adına birey, açlık hissini düşünce sisteminin oyununa gelmeden değerlendirebilmeyi başarmalıdır.Biyolojik açlıkkendini yavaş yavaş göstermektedir. Bir tabak sebze dahi doymanız için yeterlidir.Duygusal açlıkise günün farklı saatlerinde kendiniaşermeolarak belli etmektedir.
Besin tüketmek için yaşayan bireyler;
‘ne yaparsam yapayım kendimi doyuramıyorum, ağzım boş kalsın istemiyorum, sürekli bir şeyler yemem gerektiği hissi ile savaşmak zorundayım ve bu hisle bir süre sonra başa çıkamadığım için sonun pişmanlık olduğunu bilerek yemeye devam ediyorum’ şeklinde acıkma dürtülerini tanımlamaktadır.
Yaşamak için besin tüketen bireyler ise;"
https://www.doktorsitesi.com/blog/makale/besin-tuketmek-icin-yasamak,"Yaşamak için besin tüketen bireyler ise;
‘bir günde ortalama 3 öğün besin tüketiyorum bir öğünüm ile diğeri arasında ortalama 4 saat var ve ana besini tükettikten sonra canım bir şey istemiyor’ şeklinde acıkma dürtülerini tanımlamaktadır.
Yapılan araştırmalar sonucu acıkma dürtüsünün beynin duygusallığını yöneten bölüm ile bağlantılı olduğunu unutmamak gerekmektedir. Bu sebep ile besin tüketmek için yaşayan bireyin eli sürekli olarakyağ, tuz ve şekeriçeren besinlere gitmektedir. Çünkü bu besinler içeriği sebebiyle ağrı kesici etkiye sahip opioid, (mutluluk verici) serotonin nörotransmitteri ve rahatlamayı sağlayan cannabionoid hormonunu harekete geçirmektedir. Tüketilen bu besinler en başlarda verdiği mutluluk sebebiyle bireye kendini çok iyi hissettirmektedir. Bu iyilik hissi fazlalığı dolayısıyla besinler tüketen bireylerde zamanla alışkanlık haline dönüşmektedir."
